Date,Time,Lock Option,Number of Threads,No. of Links Visited
2022-27-05,09.51.09PM,Lockfree,30,4430
2022-27-05,09.51.13PM,Lockfree,30,4659
2022-27-05,09.51.17PM,Lockfree,30,4661
2022-27-05,09.51.28PM,Semaphorelock,30,29977
2022-27-05,09.51.32PM,Semaphorelock,30,29811
2022-27-05,09.51.36PM,Semaphorelock,30,29694
2022-27-05,09.51.40PM,Semaphorelock,30,30306
2022-27-05,09.51.44PM,Semaphorelock,30,30018
2022-27-05,09.51.47PM,Semaphorelock,30,30355
2022-27-05,09.51.51PM,Semaphorelock,30,30157
2022-27-05,09.51.55PM,Semaphorelock,30,30238
2022-27-05,09.51.59PM,Semaphorelock,30,28880
2022-27-05,09.52.03PM,Semaphorelock,30,29653
2022-27-05,09.52.07PM,Semaphorelock,30,30109
2022-27-05,09.54.12PM,Semaphorelock,31,30041
2022-27-05,09.54.15PM,Semaphorelock,31,29879
2022-27-05,09.54.19PM,Semaphorelock,31,30293
2022-27-05,09.54.23PM,Semaphorelock,31,29143
2022-27-05,09.54.27PM,Semaphorelock,31,29789
2022-27-05,09.54.31PM,Lockfree,31,4623
2022-27-05,09.54.35PM,Lockfree,31,4823
2022-27-05,09.54.39PM,Lockfree,31,4900
2022-27-05,09.54.43PM,Lockfree,31,4663
2022-27-05,09.55.10PM,Monitorlock,33,30855
2022-27-05,09.55.14PM,Monitorlock,33,31139
2022-27-05,09.55.18PM,Monitorlock,33,30923
2022-27-05,09.55.22PM,Monitorlock,33,31039
2022-27-05,09.55.25PM,Monitorlock,33,31200
2022-27-05,09.55.29PM,Monitorlock,33,30712
2022-27-05,09.55.41PM,Lockfree,35,4249
2022-27-05,09.55.45PM,Lockfree,35,4324
2022-27-05,09.55.48PM,Lockfree,35,4307
2022-27-05,09.55.52PM,Lockfree,35,4326
2022-27-05,09.55.56PM,Lockfree,35,4346
2022-27-05,09.56.00PM,Lockfree,35,4375
2022-27-05,09.56.06PM,Semaphorelock,35,29158
2022-27-05,09.56.10PM,Semaphorelock,35,29643
2022-27-05,09.56.13PM,Semaphorelock,35,29466
2022-27-05,09.56.17PM,Semaphorelock,35,28599
2022-27-05,09.56.21PM,Semaphorelock,35,28681
2022-27-05,09.56.25PM,Monitorlock,35,30658
2022-27-05,09.56.29PM,Monitorlock,35,30520
2022-27-05,09.56.32PM,Monitorlock,35,30584
2022-27-05,09.56.36PM,Monitorlock,35,30871
2022-27-05,09.56.40PM,Monitorlock,35,30165
2022-27-05,09.56.54PM,Lockfree,38,4209
2022-27-05,09.56.58PM,Lockfree,38,4361
2022-27-05,09.57.02PM,Lockfree,38,4414
2022-27-05,09.57.06PM,Lockfree,38,4154
2022-27-05,09.57.10PM,Lockfree,38,4260
2022-27-05,09.57.14PM,Semaphorelock,38,29124
2022-27-05,09.57.18PM,Semaphorelock,38,29375
2022-27-05,09.57.21PM,Semaphorelock,38,28768
2022-27-05,09.57.25PM,Semaphorelock,38,28647
2022-27-05,09.57.29PM,Semaphorelock,38,27647
2022-27-05,09.57.38PM,Monitorlock,38,30361
2022-27-05,09.57.41PM,Monitorlock,38,30125
2022-27-05,09.57.45PM,Monitorlock,38,30299
2022-27-05,09.57.49PM,Monitorlock,38,30182
2022-27-05,09.57.53PM,Monitorlock,38,30453
2022-27-05,09.57.57PM,Monitorlock,38,29783
2022-27-05,09.58.06PM,Lockfree,40,4266
2022-27-05,09.58.10PM,Lockfree,40,3953
2022-27-05,09.58.14PM,Lockfree,40,4566
2022-27-05,09.58.18PM,Lockfree,40,4252
2022-27-05,09.58.22PM,Lockfree,40,3998
2022-27-05,09.58.26PM,Lockfree,40,3729
2022-27-05,09.58.30PM,Semaphorelock,40,28839
2022-27-05,09.58.34PM,Semaphorelock,40,28803
2022-27-05,09.58.37PM,Semaphorelock,40,28683
2022-27-05,09.58.41PM,Semaphorelock,40,28603
2022-27-05,09.58.45PM,Semaphorelock,40,28658
2022-27-05,09.58.49PM,Semaphorelock,40,29109
2022-27-05,09.58.58PM,Monitorlock,40,29861
2022-27-05,09.59.02PM,Monitorlock,40,30096
2022-27-05,09.59.06PM,Monitorlock,40,29132
2022-27-05,09.59.09PM,Monitorlock,40,29812
2022-27-05,09.59.13PM,Monitorlock,40,29723
2022-27-05,09.59.17PM,Monitorlock,40,29773
2022-27-05,09.59.34PM,Lockfree,42,3974
2022-27-05,09.59.37PM,Lockfree,42,4100
2022-27-05,09.59.41PM,Lockfree,42,3848
2022-27-05,09.59.45PM,Lockfree,42,4022
2022-27-05,09.59.49PM,Lockfree,42,4011
2022-27-05,09.59.53PM,Semaphorelock,42,29052
2022-27-05,09.59.57PM,Semaphorelock,42,28768
2022-27-05,10.00.01PM,Semaphorelock,42,28778
2022-27-05,10.00.05PM,Semaphorelock,42,28298
2022-27-05,10.00.08PM,Semaphorelock,42,28176
2022-27-05,10.00.12PM,Monitorlock,42,30009
2022-27-05,10.00.16PM,Monitorlock,42,28930
2022-27-05,10.00.20PM,Monitorlock,42,29302
2022-27-05,10.00.24PM,Monitorlock,42,28738
2022-27-05,10.00.28PM,Monitorlock,42,28425
2022-27-05,10.00.38PM,Lockfree,44,3771
2022-27-05,10.00.42PM,Lockfree,44,4269
2022-27-05,10.00.46PM,Lockfree,44,3832
2022-27-05,10.00.49PM,Lockfree,44,4009
2022-27-05,10.00.53PM,Lockfree,44,3851
2022-27-05,10.00.57PM,Semaphorelock,44,28832
2022-27-05,10.01.01PM,Semaphorelock,44,29020
2022-27-05,10.01.05PM,Semaphorelock,44,29215
2022-27-05,10.01.09PM,Semaphorelock,44,27627
2022-27-05,10.01.13PM,Semaphorelock,44,28256
2022-27-05,10.01.17PM,Monitorlock,44,28573
2022-27-05,10.01.20PM,Monitorlock,44,28786
2022-27-05,10.01.24PM,Monitorlock,44,28852
2022-27-05,10.01.28PM,Monitorlock,44,29496
2022-27-05,10.01.32PM,Monitorlock,44,28239
2022-27-05,10.01.47PM,Lockfree,47,4089
2022-27-05,10.01.51PM,Lockfree,47,3669
2022-27-05,10.01.55PM,Lockfree,47,3458
2022-27-05,10.01.59PM,Lockfree,47,3382
2022-27-05,10.02.03PM,Lockfree,47,3563
2022-27-05,10.02.12PM,Monitorlock,47,28910
2022-27-05,10.02.16PM,Monitorlock,47,29139
2022-27-05,10.02.20PM,Monitorlock,47,27764
2022-27-05,10.02.24PM,Monitorlock,47,28757
2022-27-05,10.02.30PM,Monitorlock,50,28128
2022-27-05,10.02.34PM,Lockfree,50,3267
2022-27-05,10.02.38PM,Lockfree,50,3746
2022-27-05,10.02.42PM,Lockfree,50,3677
2022-27-05,10.02.46PM,Lockfree,50,3423
2022-27-05,10.02.52PM,Semaphorelock,50,28655
2022-27-05,10.02.56PM,Semaphorelock,50,28546
2022-27-05,10.03.00PM,Semaphorelock,50,28416
2022-27-05,10.03.03PM,Semaphorelock,50,28564
2022-27-05,10.03.07PM,Semaphorelock,50,27817
2022-27-05,10.03.13PM,Monitorlock,50,27708
2022-27-05,10.03.17PM,Monitorlock,50,27858
2022-27-05,10.03.21PM,Monitorlock,50,27654
2022-27-05,10.03.25PM,Monitorlock,50,28313
2022-27-05,10.03.29PM,Monitorlock,50,28303
2022-27-05,10.05.04PM,Lockfree,52,3428
2022-27-05,10.05.08PM,Lockfree,52,3568
2022-27-05,10.05.12PM,Lockfree,52,3222
2022-27-05,10.05.15PM,Lockfree,52,3454
2022-27-05,10.05.45PM,Lockfree,52,3442
2022-27-05,10.05.49PM,Semaphorelock,52,27974
2022-27-05,10.05.53PM,Semaphorelock,52,29095
2022-27-05,10.05.57PM,Semaphorelock,52,28605
2022-27-05,10.06.01PM,Semaphorelock,52,28357
2022-27-05,10.06.32PM,Monitorlock,52,28060
2022-27-05,10.06.36PM,Monitorlock,52,27046
2022-27-05,10.06.40PM,Monitorlock,52,28106
2022-27-05,10.06.44PM,Monitorlock,52,28375
2022-27-05,10.06.47PM,Monitorlock,52,28137
2022-27-05,10.06.51PM,Monitorlock,52,28223
2022-27-05,10.06.55PM,Monitorlock,52,28222
2022-27-05,10.07.23PM,Lockfree,55,3327
2022-27-05,10.07.27PM,Lockfree,55,3235
2022-27-05,10.07.31PM,Lockfree,55,3320
2022-27-05,10.07.35PM,Lockfree,55,3411
2022-27-05,10.07.39PM,Lockfree,55,3313
2022-27-05,10.07.43PM,Lockfree,55,3171
2022-27-05,10.07.47PM,Semaphorelock,55,28201
2022-27-05,10.07.50PM,Semaphorelock,55,27668
2022-27-05,10.07.54PM,Semaphorelock,55,28610
2022-27-05,10.07.58PM,Semaphorelock,55,28562
2022-27-05,10.08.02PM,Semaphorelock,55,27788
2022-27-05,10.08.06PM,Monitorlock,55,27695
2022-27-05,10.08.10PM,Monitorlock,55,27510
2022-27-05,10.08.14PM,Monitorlock,55,27826
2022-27-05,10.08.17PM,Monitorlock,55,27627
2022-27-05,10.08.21PM,Monitorlock,55,27448
2022-27-05,10.08.25PM,Monitorlock,55,27815
2022-27-05,10.08.35PM,Lockfree,57,3430
2022-27-05,10.08.39PM,Lockfree,57,3106
2022-27-05,10.08.43PM,Lockfree,57,3288
2022-27-05,10.08.47PM,Lockfree,57,3674
2022-27-05,10.08.51PM,Lockfree,57,3453
2022-27-05,10.08.55PM,Lockfree,57,3211
2022-27-05,10.09.05PM,Lockfree,57,3110
2022-27-05,10.09.09PM,Semaphorelock,57,28285
2022-27-05,10.09.13PM,Semaphorelock,57,27876
2022-27-05,10.09.17PM,Semaphorelock,57,28346
2022-27-05,10.09.21PM,Semaphorelock,57,28151
2022-27-05,10.09.37PM,Monitorlock,57,27487
2022-27-05,10.09.40PM,Monitorlock,57,26980
2022-27-05,10.09.44PM,Monitorlock,57,26866
2022-27-05,10.09.48PM,Monitorlock,57,27461
2022-27-05,10.09.52PM,Monitorlock,57,27753
2022-27-05,10.10.08PM,Monitorlock,60,3721
2022-27-05,10.10.12PM,Lockfree,60,3265
2022-27-05,10.10.16PM,Lockfree,60,3329
2022-27-05,10.10.20PM,Lockfree,60,2944
2022-27-05,10.10.24PM,Lockfree,60,3124
2022-27-05,10.10.28PM,Lockfree,60,3109
2022-27-05,10.10.32PM,Semaphorelock,60,28379
2022-27-05,10.10.36PM,Semaphorelock,60,28598
2022-27-05,10.10.40PM,Semaphorelock,60,28393
2022-27-05,10.10.44PM,Semaphorelock,60,28364
2022-27-05,10.10.47PM,Semaphorelock,60,28005
2022-27-05,10.10.51PM,Monitorlock,60,26520
2022-27-05,10.10.56PM,Monitorlock,60,751
2022-27-05,10.11.01PM,Monitorlock,60,841
2022-27-05,10.11.06PM,Monitorlock,60,2041
2022-27-05,10.11.11PM,Monitorlock,60,16550
2022-27-05,10.11.16PM,Monitorlock,60,1238
2022-27-05,10.11.26PM,Lockfree,65,3210
2022-27-05,10.11.30PM,Lockfree,65,2709
2022-27-05,10.11.34PM,Lockfree,65,2946
2022-27-05,10.11.38PM,Lockfree,65,2929
2022-27-05,10.11.42PM,Lockfree,65,2651
2022-27-05,10.12.03PM,Semaphorelock,65,28250
2022-27-05,10.12.07PM,Semaphorelock,65,28275
2022-27-05,10.12.11PM,Semaphorelock,65,27830
2022-27-05,10.12.15PM,Semaphorelock,65,28258
2022-27-05,10.12.18PM,Semaphorelock,65,28181
2022-27-05,10.12.25PM,Semaphorelock,65,28345
2022-27-05,10.12.30PM,Monitorlock,65,186
2022-27-05,10.12.35PM,Monitorlock,65,306
2022-27-05,10.12.40PM,Monitorlock,65,576
2022-27-05,10.12.45PM,Monitorlock,65,336
2022-27-05,10.13.01PM,Lockfree,70,2612
2022-27-05,10.13.05PM,Lockfree,70,2316
2022-27-05,10.13.09PM,Lockfree,70,2458
2022-27-05,10.13.13PM,Lockfree,70,2680
2022-27-05,10.13.17PM,Lockfree,70,2671
2022-27-05,10.13.21PM,Semaphorelock,70,28136
2022-27-05,10.13.25PM,Semaphorelock,70,28184
2022-27-05,10.13.29PM,Semaphorelock,70,28089
2022-27-05,10.13.32PM,Semaphorelock,70,28071
2022-27-05,10.13.36PM,Semaphorelock,70,27662
2022-27-05,10.13.44PM,Monitorlock,70,251
2022-27-05,10.13.49PM,Monitorlock,70,131
2022-27-05,10.13.54PM,Monitorlock,70,131
2022-27-05,10.13.59PM,Monitorlock,70,131
2022-27-05,10.14.04PM,Monitorlock,70,131
2022-27-05,10.16.20PM,Lockfree,63,2663
2022-27-05,10.16.24PM,Lockfree,63,3120
2022-27-05,10.16.28PM,Lockfree,63,2865
2022-27-05,10.16.32PM,Lockfree,63,3080
2022-27-05,10.16.36PM,Lockfree,63,2993
2022-27-05,10.16.44PM,Semaphorelock,63,28492
2022-27-05,10.16.48PM,Semaphorelock,63,28463
2022-27-05,10.16.52PM,Semaphorelock,63,28218
2022-27-05,10.16.56PM,Semaphorelock,63,28555
2022-27-05,10.16.59PM,Semaphorelock,63,28179
2022-27-05,10.17.03PM,Semaphorelock,63,27778
2022-27-05,10.17.11PM,Monitorlock,63,514
2022-27-05,10.17.16PM,Monitorlock,63,244
2022-27-05,10.17.21PM,Monitorlock,63,454
2022-27-05,10.17.26PM,Monitorlock,63,424
2022-27-05,10.17.31PM,Monitorlock,63,514
2022-27-05,10.17.36PM,Monitorlock,63,454
2022-27-05,10.18.14PM,Lockfree,67,2836
2022-27-05,10.18.18PM,Lockfree,67,2775
2022-27-05,10.18.22PM,Lockfree,67,2875
2022-27-05,10.18.26PM,Lockfree,67,2786
2022-27-05,10.18.30PM,Lockfree,67,2825
2022-27-05,10.18.43PM,Semaphorelock,67,27806
2022-27-05,10.18.47PM,Semaphorelock,67,27263
2022-27-05,10.18.51PM,Semaphorelock,67,28064
2022-27-05,10.18.54PM,Semaphorelock,67,28182
2022-27-05,10.18.58PM,Semaphorelock,67,27754
2022-27-05,10.19.02PM,Semaphorelock,67,26932
2022-27-05,10.19.11PM,Monitorlock,67,278
2022-27-05,10.19.16PM,Monitorlock,67,248
2022-27-05,10.19.21PM,Monitorlock,67,248
2022-27-05,10.19.26PM,Monitorlock,67,278
2022-27-05,10.19.31PM,Monitorlock,67,338
2022-27-05,10.19.36PM,Monitorlock,67,428
2022-27-05,10.19.41PM,Monitorlock,67,218
2022-27-05,10.19.46PM,Monitorlock,67,248
2022-27-05,10.19.51PM,Monitorlock,67,248
2022-27-05,10.19.56PM,Monitorlock,67,248
2022-27-05,10.28.31PM,Monitorlock,58,27389
2022-27-05,10.28.34PM,Monitorlock,58,26942
2022-27-05,10.28.38PM,Monitorlock,58,27579
2022-27-05,10.28.42PM,Monitorlock,58,26864
2022-27-05,10.28.46PM,Monitorlock,59,26749
2022-27-05,10.28.50PM,Monitorlock,59,27023
2022-27-05,10.28.54PM,Monitorlock,59,27250
2022-27-05,10.28.58PM,Monitorlock,59,27056
2022-27-05,10.29.01PM,Monitorlock,59,26351
2022-27-05,10.29.07PM,Monitorlock,61,662
2022-27-05,10.29.11PM,Monitorlock,61,422
2022-27-05,10.29.17PM,Monitorlock,61,481
2022-27-05,10.29.22PM,Monitorlock,61,452
2022-27-05,10.29.27PM,Monitorlock,62,213
2022-27-05,10.29.32PM,Monitorlock,62,483
2022-27-05,10.29.37PM,Monitorlock,62,691
2022-27-05,10.29.42PM,Monitorlock,62,702
2022-27-05,10.29.47PM,Monitorlock,62,393
2022-27-05,10.29.52PM,Monitorlock,64,305
2022-27-05,10.29.57PM,Monitorlock,64,395
2022-27-05,10.30.02PM,Monitorlock,64,305
2022-27-05,10.30.07PM,Monitorlock,66,187
2022-27-05,10.30.12PM,Monitorlock,66,487
2022-27-05,10.30.17PM,Monitorlock,66,277
2022-27-05,10.30.22PM,Monitorlock,66,336
2022-27-05,10.30.27PM,Monitorlock,66,127
2022-27-05,10.30.32PM,Monitorlock,66,366
2022-27-05,10.30.37PM,Monitorlock,66,247
2022-27-05,10.30.42PM,Monitorlock,66,307
